Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - params = new java.util.ArrayList(),,,2018-12-19 13:38:40,2018-12-19 13:38:40,0.001s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-19 13:38:40,2018-12-19 13:38:40,0.001s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, popularity.desc))",,,2018-12-19 13:38:40,2018-12-19 13:38:40,0.001s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-19 13:38:40,2018-12-19 13:38:40,0.004s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-19 13:38:40,2018-12-19 13:38:40,0.182s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What are the most popular movies"")",,,2018-12-19 13:38:40,2018-12-19 13:38:40,0.017s,PASSED
verifyElementPropertyValue,,,2018-12-19 13:38:40,2018-12-19 13:38:40,0.034s,PASSED
,,,,,,
Test Cases/Discover/06 Test What are the most popular kids movies,,,2018-12-19 13:38:40,2018-12-19 13:38:41,0.972s,PASSED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-19 13:38:41,2018-12-19 13:38:41,0.007s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-19 13:38:41,2018-12-19 13:38:41,0.002s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-19 13:38:41,2018-12-19 13:38:41,0.002s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(primary_release_year, com.kms.katalon.core.testobject.ConditionType.EQUALS, US))",,,2018-12-19 13:38:41,2018-12-19 13:38:41,0.003s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(certification.lte, com.kms.katalon.core.testobject.ConditionType.EQUALS, G))",,,2018-12-19 13:38:41,2018-12-19 13:38:41,0.001s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, popularity.desc))",,,2018-12-19 13:38:41,2018-12-19 13:38:41,0.001s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-19 13:38:41,2018-12-19 13:38:41,0.003s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-19 13:38:41,2018-12-19 13:38:41,0.219s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What are the most popular kids movies"")",,,2018-12-19 13:38:41,2018-12-19 13:38:41,0.033s,PASSED
verifyElementPropertyValue,,,2018-12-19 13:38:41,2018-12-19 13:38:41,0.067s,PASSED
