Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Discovers 01,,,2018-12-19 09:59:04,2018-12-19 09:59:10,5.583s,FAILED
,,,,,,
Test Cases/Discover/01 Test Brad Pitt and Edward Norton ever been in a movie together,,,2018-12-19 09:59:04,2018-12-19 09:59:07,2.404s,PASSED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-19 09:59:05,2018-12-19 09:59:05,0.064s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-19 09:59:05,2018-12-19 09:59:05,0.002s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-19 09:59:05,2018-12-19 09:59:05,0.092s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(with_people, com.kms.katalon.core.testobject.ConditionType.EQUALS, 287,819))",,,2018-12-19 09:59:05,2018-12-19 09:59:05,0.002s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, vote_average.desc))",,,2018-12-19 09:59:05,2018-12-19 09:59:05,0.001s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-19 09:59:05,2018-12-19 09:59:05,0.069s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-19 09:59:05,2018-12-19 09:59:07,1.532s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""Have Brad Pitt and Edward Norton ever been in a movie together"")",,,2018-12-19 09:59:07,2018-12-19 09:59:07,0.111s,PASSED
verifyElementPropertyValue,,,2018-12-19 09:59:07,2018-12-19 09:59:07,0.061s,PASSED
,,,,,,
Test Cases/Discover/02 Test The Best Drama,,,2018-12-19 09:59:07,2018-12-19 09:59:07,0.504s,PASSED
