Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(with_people, com.kms.katalon.core.testobject.ConditionType.EQUALS, 108916,7467))",,,2018-12-17 12:23:33,2018-12-17 12:23:33,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, popularity.desc))",,,2018-12-17 12:23:33,2018-12-17 12:23:33,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-17 12:23:33,2018-12-17 12:23:33,0.000s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-17 12:23:33,2018-12-17 12:23:33,0.177s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""Has David Fincher ever worked with Rooney Mara"")",,,2018-12-17 12:23:33,2018-12-17 12:23:33,0.010s,PASSED
verifyElementPropertyValue,,,2018-12-17 12:23:33,2018-12-17 12:23:33,0.031s,PASSED
,,,,,,
Test Cases/Discover/11 What are the best drama Movie,,,2018-12-17 12:23:33,2018-12-17 12:23:34,0.540s,PASSED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.010s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(with_genres, com.kms.katalon.core.testobject.ConditionType.EQUALS, 18))",,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, vote_average.desc))",,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(vote_count.gte, com.kms.katalon.core.testobject.ConditionType.EQUALS, 10))",,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.000s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.150s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What are the best drama's"")",,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.018s,PASSED
verifyElementPropertyValue,,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.026s,PASSED
,,,,,,
