Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-19 09:57:57,2018-12-19 09:57:57,0.126s,PASSED
verifyElementPropertyValue,,,2018-12-19 09:57:57,2018-12-19 09:57:57,0.025s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What movies are in theatres"")",,,2018-12-19 09:57:57,2018-12-19 09:57:57,0.038s,PASSED
,,,,,,
Test Cases/Discover/05 Test What are the most popular movies,,,2018-12-19 09:57:57,2018-12-19 09:57:57,0.511s,PASSED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-19 09:57:57,2018-12-19 09:57:57,0.009s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-19 09:57:57,2018-12-19 09:57:57,0.001s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-19 09:57:57,2018-12-19 09:57:57,0.001s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, popularity.desc))",,,2018-12-19 09:57:57,2018-12-19 09:57:57,0.001s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-19 09:57:57,2018-12-19 09:57:57,0.003s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-19 09:57:57,2018-12-19 09:57:57,0.130s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What are the most popular movies"")",,,2018-12-19 09:57:57,2018-12-19 09:57:57,0.015s,PASSED
verifyElementPropertyValue,,,2018-12-19 09:57:57,2018-12-19 09:57:57,0.036s,PASSED
,,,,,,
Test Cases/Discover/06 Test What are the most popular kids movies,,,2018-12-19 09:57:57,2018-12-19 09:57:58,0.732s,FAILED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-19 09:57:58,2018-12-19 09:57:58,0.015s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-19 09:57:58,2018-12-19 09:57:58,0.001s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-19 09:57:58,2018-12-19 09:57:58,0.004s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(primary_release_year, com.kms.katalon.core.testobject.ConditionType.EQUALS, US))",,,2018-12-19 09:57:58,2018-12-19 09:57:58,0.002s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(certification.lte, com.kms.katalon.core.testobject.ConditionType.EQUALS, G))",,,2018-12-19 09:57:58,2018-12-19 09:57:58,0.001s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, popularity.desc))",,,2018-12-19 09:57:58,2018-12-19 09:57:58,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-19 09:57:58,2018-12-19 09:57:58,0.001s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-19 09:57:58,2018-12-19 09:57:58,0.133s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What are the most popular kids movies"")",,,2018-12-19 09:57:58,2018-12-19 09:57:58,0.015s,PASSED
verifyElementPropertyValue,,,2018-12-19 09:57:58,2018-12-19 09:57:58,0.034s,FAILED
