Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Discovers 02,,,2018-12-18 18:43:38,2018-12-18 18:43:44,5.979s,PASSED
,,,,,,
Test Cases/Discover/07 Test What is are the best movies from 2015,,,2018-12-18 18:43:38,2018-12-18 18:43:41,2.386s,PASSED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-18 18:43:39,2018-12-18 18:43:39,0.044s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-18 18:43:39,2018-12-18 18:43:39,0.002s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-18 18:43:39,2018-12-18 18:43:39,0.051s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(primary_release_year, com.kms.katalon.core.testobject.ConditionType.EQUALS, 2015))",,,2018-12-18 18:43:39,2018-12-18 18:43:39,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, vote_average.desc))",,,2018-12-18 18:43:39,2018-12-18 18:43:39,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-18 18:43:39,2018-12-18 18:43:39,0.023s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-18 18:43:39,2018-12-18 18:43:40,1.437s,PASSED
verifyElementPropertyValue,,,2018-12-18 18:43:40,2018-12-18 18:43:41,0.198s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What is are the best movies from 2015"")",,,2018-12-18 18:43:41,2018-12-18 18:43:41,0.102s,PASSED
,,,,,,
Test Cases/Discover/08 Test What are the best dramas that were released this year,,,2018-12-18 18:43:41,2018-12-18 18:43:41,0.585s,PASSED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-18 18:43:41,2018-12-18 18:43:41,0.014s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-18 18:43:41,2018-12-18 18:43:41,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-18 18:43:41,2018-12-18 18:43:41,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(primary_release_year, com.kms.katalon.core.testobject.ConditionType.EQUALS, 2018))",,,2018-12-18 18:43:41,2018-12-18 18:43:41,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(with_genres, com.kms.katalon.core.testobject.ConditionType.EQUALS, 18))",,,2018-12-18 18:43:41,2018-12-18 18:43:41,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, vote_average.desc))",,,2018-12-18 18:43:41,2018-12-18 18:43:41,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-18 18:43:41,2018-12-18 18:43:41,0.000s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-18 18:43:41,2018-12-18 18:43:41,0.146s,PASSED
verifyElementPropertyValue,,,2018-12-18 18:43:41,2018-12-18 18:43:41,0.033s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What are the best dramas that were released this year"")",,,2018-12-18 18:43:41,2018-12-18 18:43:41,0.036s,PASSED
,,,,,,
