Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-17 12:18:57,2018-12-17 12:18:57,0.002s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-17 12:18:57,2018-12-17 12:18:57,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-17 12:18:57,2018-12-17 12:18:57,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(primary_release_date.gte, com.kms.katalon.core.testobject.ConditionType.EQUALS, 2018-12-01))",,,2018-12-17 12:18:57,2018-12-17 12:18:57,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(primary_release_date.lte, com.kms.katalon.core.testobject.ConditionType.EQUALS, 2018-12-17))",,,2018-12-17 12:18:57,2018-12-17 12:18:57,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-17 12:18:57,2018-12-17 12:18:57,0.000s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-17 12:18:57,2018-12-17 12:18:57,0.191s,PASSED
verifyElementPropertyValue,,,2018-12-17 12:18:57,2018-12-17 12:18:57,0.029s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What movies are in theatres"")",,,2018-12-17 12:18:57,2018-12-17 12:18:57,0.049s,PASSED
,,,,,,
Test Cases/Discover/05 Test What are the most popular movies,,,2018-12-17 12:18:57,2018-12-17 12:18:58,0.556s,PASSED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-17 12:18:57,2018-12-17 12:18:57,0.011s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-17 12:18:57,2018-12-17 12:18:57,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-17 12:18:57,2018-12-17 12:18:57,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, popularity.desc))",,,2018-12-17 12:18:57,2018-12-17 12:18:57,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-17 12:18:57,2018-12-17 12:18:57,0.000s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-17 12:18:57,2018-12-17 12:18:58,0.182s,PASSED
verifyElementPropertyValue,,,2018-12-17 12:18:58,2018-12-17 12:18:58,0.032s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What are the most popular movies"")",,,2018-12-17 12:18:58,2018-12-17 12:18:58,0.006s,PASSED
,,,,,,
Test Cases/Discover/06 Test What are the most popular kids movies,,,2018-12-17 12:18:58,2018-12-17 12:18:58,0.575s,FAILED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-17 12:18:58,2018-12-17 12:18:58,0.013s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-17 12:18:58,2018-12-17 12:18:58,0.001s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-17 12:18:58,2018-12-17 12:18:58,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(primary_release_year, com.kms.katalon.core.testobject.ConditionType.EQUALS, US))",,,2018-12-17 12:18:58,2018-12-17 12:18:58,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(certification.lte, com.kms.katalon.core.testobject.ConditionType.EQUALS, G))",,,2018-12-17 12:18:58,2018-12-17 12:18:58,0.025s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, popularity.desc))",,,2018-12-17 12:18:58,2018-12-17 12:18:58,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-17 12:18:58,2018-12-17 12:18:58,0.017s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-17 12:18:58,2018-12-17 12:18:58,0.173s,PASSED
verifyElementPropertyValue,,,2018-12-17 12:18:58,2018-12-17 12:18:58,0.023s,FAILED
